,device_id,date,call_type,counter,part_of_the_day
1483,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,4,PART_2
1484,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,2,PART_2
1485,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,28,PART_2
1486,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,3,2,PART_2
1487,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,12,PART_2
1488,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,3,1,PART_2
1489,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,6,PART_3
1490,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,19,PART_3
1491,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,2,15,PART_3
1492,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,3,PART_3
1493,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-02,1,1,PART_3
1494,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-02,1,2,PART_4
1495,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-02,1,1,PART_4
1496,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,2,3,PART_4
1497,fc956b51-2108-4081-b863-036167f5f524,2021-06-02,1,1,PART_4
1498,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,8,PART_1
1499,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,1,PART_1
1500,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,3,1,PART_1
1501,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,18,PART_2
1502,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,11,PART_2
1503,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,4,PART_2
1504,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,1,1,PART_2
1505,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,1,1,PART_2
1506,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,2,PART_2
1507,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,3,3,PART_2
1508,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,2,1,PART_2
1509,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,2,1,PART_2
1510,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,2,6,PART_3
1511,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-03,1,5,PART_3
1512,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,3,1,PART_3
1513,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,1,7,PART_3
1514,fc956b51-2108-4081-b863-036167f5f524,2021-06-03,2,3,PART_3
1515,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,1,2,PART_3
1516,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-03,2,5,PART_3
1517,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-04,3,1,PART_1
1518,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-04,1,1,PART_1
1519,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-04,2,1,PART_1
1520,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,2,8,PART_2
1521,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-04,2,8,PART_2
1522,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,1,3,PART_2
1523,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-04,2,5,PART_2
1524,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-04,1,3,PART_2
1525,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-04,2,2,PART_2
1526,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-04,1,1,PART_2
1527,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-04,1,1,PART_2
1528,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-04,3,2,PART_3
1529,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-04,2,3,PART_3
1530,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-04,1,1,PART_3
1531,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-04,1,1,PART_3
1532,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,3,1,PART_3
1533,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,2,7,PART_3
1534,fc956b51-2108-4081-b863-036167f5f524,2021-06-04,1,1,PART_3
1535,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-04,2,1,PART_3
1536,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-04,2,1,PART_4
1537,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-05,1,1,PART_1
1538,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-05,3,1,PART_2
1539,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-05,2,2,PART_2
1540,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-05,2,1,PART_2
1541,fc956b51-2108-4081-b863-036167f5f524,2021-06-05,2,4,PART_2
1542,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-05,2,2,PART_2
1543,fc956b51-2108-4081-b863-036167f5f524,2021-06-05,1,8,PART_2
1544,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-05,3,1,PART_2
1545,fc956b51-2108-4081-b863-036167f5f524,2021-06-05,3,2,PART_2
1546,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-05,2,1,PART_3
1547,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-05,1,1,PART_3
1548,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-05,1,2,PART_3
1549,fc956b51-2108-4081-b863-036167f5f524,2021-06-05,2,5,PART_3
1550,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-05,1,2,PART_3
1551,fc956b51-2108-4081-b863-036167f5f524,2021-06-05,2,2,PART_4
1552,fc956b51-2108-4081-b863-036167f5f524,2021-06-05,1,3,PART_4
1553,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-05,3,1,PART_4
1554,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-06,2,1,PART_1
1555,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-06,1,1,PART_1
1556,fc956b51-2108-4081-b863-036167f5f524,2021-06-06,2,6,PART_1
1557,fc956b51-2108-4081-b863-036167f5f524,2021-06-06,1,4,PART_1
1558,fc956b51-2108-4081-b863-036167f5f524,2021-06-06,2,6,PART_2
1559,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-06,2,6,PART_2
1560,fc956b51-2108-4081-b863-036167f5f524,2021-06-06,1,6,PART_2
1561,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-06,2,4,PART_2
1562,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-06,2,9,PART_2
1563,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-06,1,1,PART_2
1564,fc956b51-2108-4081-b863-036167f5f524,2021-06-06,3,2,PART_2
1565,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-06,3,1,PART_2
1566,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-06,3,1,PART_2
1567,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-06,3,1,PART_2
1568,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-06,1,1,PART_2
1569,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-06,2,11,PART_3
1570,fc956b51-2108-4081-b863-036167f5f524,2021-06-06,2,11,PART_3
1571,fc956b51-2108-4081-b863-036167f5f524,2021-06-06,1,2,PART_3
1572,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-06,2,7,PART_3
1573,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-06,1,5,PART_3
1574,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-06,1,1,PART_3
1575,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-06,1,1,PART_3
1576,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-06,3,1,PART_3
1577,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-06,2,3,PART_3
1578,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-06,3,1,PART_3
1579,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-06,2,5,PART_4
1580,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-06,2,4,PART_4
1581,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-06,1,2,PART_4
1582,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-06,1,1,PART_4
1583,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-07,3,1,PART_1
1584,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-07,1,2,PART_1
1585,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-07,2,2,PART_1
1586,fc956b51-2108-4081-b863-036167f5f524,2021-06-07,1,4,PART_1
1587,fc956b51-2108-4081-b863-036167f5f524,2021-06-07,2,2,PART_1
1588,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-07,1,4,PART_2
1589,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-07,2,1,PART_1
1590,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-07,1,1,PART_1
1591,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-07,2,4,PART_2
1592,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-07,1,1,PART_2
1593,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-07,3,1,PART_2
1594,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-07,2,2,PART_2
1595,f9765c67-7aff-4a15-be88-36b0c7577fd0,2021-06-07,1,2,PART_2
1596,fc956b51-2108-4081-b863-036167f5f524,2021-06-07,1,13,PART_2
1597,fc956b51-2108-4081-b863-036167f5f524,2021-06-07,2,15,PART_2
1598,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-07,3,2,PART_2
1599,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-07,2,2,PART_2
1600,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-07,1,2,PART_2
1601,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-07,1,2,PART_3
1602,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-07,1,1,PART_3
1603,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-07,2,2,PART_3
1604,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-07,3,1,PART_3
1605,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-07,1,1,PART_4
1606,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,1,3,PART_1
1607,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,2,2,PART_1
1608,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,1,5,PART_2
1609,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,2,11,PART_2
1610,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-08,3,1,PART_2
1611,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-08,2,2,PART_2
1612,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-08,1,1,PART_2
1613,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,3,1,PART_2
1614,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-08,1,1,PART_3
1615,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-08,2,1,PART_3
1616,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,3,2,PART_3
1617,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,2,8,PART_3
1618,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-08,2,1,PART_3
1619,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,1,4,PART_3
1620,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-08,2,7,PART_4
1621,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-08,1,1,PART_4
1622,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-09,1,4,PART_1
1623,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-09,1,1,PART_2
1624,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-09,2,5,PART_1
1625,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-09,2,3,PART_2
1626,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-09,3,1,PART_2
1627,abfe00b7-3eee-4b59-9897-926b9beb66c0,2021-06-09,2,1,PART_2
1628,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-09,2,1,PART_2
1629,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-09,1,1,PART_2
1630,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-09,2,3,PART_3
1631,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-09,1,1,PART_3
1632,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-09,1,1,PART_4
1633,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-09,2,1,PART_4
1634,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,2,1,PART_1
1635,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,1,5,PART_2
1636,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,2,4,PART_2
1637,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-10,1,2,PART_2
1638,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,3,1,PART_2
1639,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-10,1,2,PART_3
1640,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,2,10,PART_3
1641,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,1,6,PART_3
1642,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-10,2,1,PART_3
1643,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,3,2,PART_3
1644,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,3,2,PART_4
1645,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-10,2,1,PART_4
1646,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-11,3,3,PART_2
1647,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-11,2,4,PART_2
1648,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-11,1,1,PART_2
1649,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-11,2,6,PART_2
1650,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-11,2,1,PART_3
1651,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-11,1,1,PART_3
1652,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-11,2,3,PART_3
1653,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-11,3,1,PART_3
1654,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-11,2,1,PART_4
1655,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,1,2,PART_1
1656,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,3,4,PART_1
1657,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,2,7,PART_1
1658,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,3,1,PART_2
1659,e73d0d07-0986-4081-a9de-645a2a61443c,2021-06-12,1,1,PART_2
1660,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,2,3,PART_2
1661,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,1,2,PART_2
1662,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,2,6,PART_3
1663,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,1,3,PART_3
1664,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,1,3,PART_4
1665,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-12,2,1,PART_4
1666,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-13,3,1,PART_1
1667,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-13,2,2,PART_1
1668,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-13,1,2,PART_2
1669,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-13,2,9,PART_2
1670,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-13,1,1,PART_3
1671,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-13,2,1,PART_3
1672,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-13,2,3,PART_4
1673,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-13,1,1,PART_4
1674,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-14,3,1,PART_1
1675,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-14,2,4,PART_2
1676,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-14,1,3,PART_2
1677,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-14,1,3,PART_3
1678,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-14,2,4,PART_3
1679,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-14,3,2,PART_3
1680,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-15,1,1,PART_1
1681,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-15,3,2,PART_2
1682,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-15,2,3,PART_2
1683,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-15,3,2,PART_3
1684,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-15,2,8,PART_3
1685,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-15,1,1,PART_3
1686,a8aebc01-0d35-4f9d-ae72-2870aca58167,2021-06-15,1,1,PART_4
